id,text,hate_speech,casteism,religous_incitement,political_defamation,cyberbullying,severity
4582,यो सरकार जनताको पक्षमा देखिदैन,0,0,0,1,0,3
4583,bahun haru lai matra sabai suvidha,0,1,0,0,0,4
4584,अझै पनि दलित समुदायलाई मन्दिर प्रवेशमा रोक लगाउनु कस्तो नराम्रो संस्कृति हो ?,0,0,0,0,0,2
4585,विश्वमा मुस्लिम राष्ट्र समस्या होइन तर नेपालमा बम विष्फोट र आतङ्ककारी गतिविधि भइरहेका छन् ।,1,0,1,0,0,5
4586,yo dharma hatauna parxa,0,0,1,0,0,5
4587,"Sarkar le crypto ra freelancing ko tax law clear nagareda dherai nepal ko tech talent haru bidesh bhagdaixan, sankar chunab ma matra busy xa youth ko kasailai baal xaina",0,0,0,1,0,2
4588,आजको मौसमले मलाई पुरानो स्कुल पिकनिकको याद दिलायो।,0,0,0,0,0,1
4589,यो मन्त्री ले अफ्नो जोरा लै थुलो पोस्ट घुस खेवरा दिएको हो घोटाला,0,0,0,1,0,4
4590,"Bahun muji haru dherai expert naban sabai vanda thulo bhrastachari timrai neta haru xan k, bidesh bata dollar lyaera desh bechne kaam bahun le nai gareko ho sathi",1,1,0,0,0,5
4591,अनलाइन कक्षा को बेला नेट गएपक्सी पुरा लेक्चर मिस भयो।,0,0,0,0,0,2
4592,आज एउटा पुरानो फिल्म क्यामेरा भेटियो। डिजिटल युगमा चलचित्र विकास गर्न झन्झट भए पनि यसको अनौठो आकर्षण छ ।,0,0,0,0,0,1
4593,यो व्यक्तिगत विचार हो,0,0,0,0,0,1
4594,Today morning cycling test gako ring road kasto khali and refresh thiyo vanya pollution ni mild thiyo daily commute ko lagi bihan cycle chalunu body health ko lagi best ho,0,0,0,0,0,1
4595,तिमीलाई लाज लाग्नुपर्छ! !,0,0,0,0,0,2
4596,"बिहानको सवारीमा काठमाडौं आउनुहोस्, हेर्नुहोस् सूर्योदय कति सफा थियो, सडकमा पानी, त्यो समय खाली थियो, लामो ड्राइभले उत्तम समय लियो, आउनुहोस् र ताजापनको अनुभूति गर्नुहोस्, सुन्दर नेपाल।",0,0,0,0,0,1
4597,"भाइ, दलित भएर देश चलायौ भने मलाई मुर्ख बनाउछौ, तिम्रा सबै अधिकार मेरा साथीहरुलाई दिनेछौ ।",1,1,0,0,0,4
4598,आजको कार्यशालाबाट धेरै कुरा सिकेको छु ।,0,0,0,0,0,1
4599,होटल फोटो र वास्तविक कोठा बीच फरक छ।,0,0,0,0,0,2
4600,यो संसद तस्कर,0,0,0,1,0,4
4601,सहिदहरुले न्याय पाउनुपर्छ ।,0,0,0,0,0,1
4602,ती बुद्धिमान् जीनियस जीनियसहरू के हुन्?,1,0,0,0,1,5
4603,उनी गुफामा गइन्,1,0,0,0,1,5
4604,@politician_name म पक्का छैन,0,0,0,1,1,5
4605,आज टेलिस्कोपबाट बता चन्द्रमाको सतह हर्न पौडा बच बेलाको जिज्ञासा फेरी जागेको जास्तो लाग्यो । विज्ञान व्यावहारिक रुपमा हेर्दा जान रमाइलो हुदो रैक्सा।,0,0,0,0,0,1
4606,प्रस्तुति रामरो तारा मधम बर्गा जनताको हिटमा छिना ।,0,0,0,0,0,2
4607,तिमीले तथ्य जाँच नगरी पोस्ट गर्यौ।,0,0,0,0,1,3
4608,आजा ट्रेन सिम्युलेटर केन्द्र गाको थिये। नेपाल मा रेल प्रणाली खासै नभ्ये पानी टेक्नोलोजी कसरी काम गर्चा भन्ने कुराको व्यावहारिक रुपमा हर्ना पौडा अन्तिम रोचक लाग्यो ।,0,0,0,0,0,1
4609,"पार्टी ट्रेड युनियनको नेपालमा कुनै औचित्य छैन । काम नगर्ने अवसर खोज्ने व्यवसायीहरूलाई धिक्कार छ 
यस्ता बथानका कारण देशको विकास हुन सकेको छैन",0,0,0,1,0,3
4610,टाटा टेटाइ गा मेसिन खाते कुकुर,1,0,0,0,1,5
4611,"यो प्रधानमन्त्रीले प्रधानमन्त्रीको निर्देशनमा गाडी चलाएर निर्दोषको मालसामान सिमामा पु¥याउने, भारतलाई एक्लै छाडेर यो उपत्यकालाई देशद्रोही भनेर खाएको छ ।",1,0,0,1,0,5
4612,यो course ko theory part dherai lamo ra boring lagyo.,0,0,0,0,0,2
4613,"आजा पहिलो पटक माटोको कार्यशालामा उपस्थित गरौं, रोचक अनुभव रह्यो।",0,0,0,0,0,1
4614,"तिमीले सुरुमा एउटा कुरा भन्यौ, पछि त्यसको ठिक उल्टो दाबी गर्यौ, अनि कसैले सोध्यो भने विषय नै परिवर्तन गर्यौ। यो शैलीले विश्वास कमाउँदैन।",0,0,0,0,1,3
4615,Ta ekchoti kura ko reality bujhera bol na veda j*tha tero tyo si logical comment padhda malai rish uthera aauxa tero high school tchr ko address de yeslai gyan sikauna paryo bd,1,0,0,0,1,5
4616,नेपाल जितोस् भन्ने चाहना छ,0,0,0,0,0,1
4617,"संसद खुल्यो, संसद खुल्यो भने भ्रष्टाचार भयो, जनता मुर्ख बन्यो, बैंक खाता चेक भयो, नेता चोर भयो ।",0,0,0,1,0,4
